"","Soil_moist","Ground_temp","Air_temp","Soil_temp","day","year","Month","Date"
"22041",0.0795,11.102,11.929,15.103,7,2019,7,"07/07/19"
"22042",0.0795,12.219,12.654,15.055,7,2019,7,"07/07/19"
"22043",0.0795,12.678,12.992,15.055,7,2019,7,"07/07/19"
"22044",0.0795,13.353,13.594,15.079,7,2019,7,"07/07/19"
"22045",0.0795,14.385,14.697,15.127,7,2019,7,"07/07/19"
"22046",0.0795,16.058,16.463,15.223,7,2019,7,"07/07/19"
"22047",0.0787,17.439,17.724,15.366,7,2019,7,"07/07/19"
"22048",0.0787,19.508,21.199,15.461,7,2019,7,"07/07/19"
"22049",0.0787,19.746,20.793,15.629,7,2019,7,"07/07/19"
"22050",0.0787,19.46,19.532,15.819,7,2019,7,"07/07/19"
"22051",0.0787,21.604,21.223,16.034,7,2019,7,"07/07/19"
"22052",0.0787,21.533,20.77,16.225,7,2019,7,"07/07/19"
"22053",0.0787,23.833,22.824,16.415,7,2019,7,"07/07/19"
"22054",0.0787,23.978,22.729,16.749,7,2019,7,"07/07/19"
"22055",0.0787,24.847,23.424,16.915,7,2019,7,"07/07/19"
"22056",0.0787,26.891,25.186,17.368,7,2019,7,"07/07/19"
"22057",0.0787,28.866,27.087,17.938,7,2019,7,"07/07/19"
"22058",0.0787,25.72,24.629,18.319,7,2019,7,"07/07/19"
"22059",0.0787,28.048,26.916,18.557,7,2019,7,"07/07/19"
"22060",0.0787,27.653,27.087,19.27,7,2019,7,"07/07/19"
"22061",0.0787,28.891,27.974,19.865,7,2019,7,"07/07/19"
"22062",0.0787,28.394,27.456,20.15,7,2019,7,"07/07/19"
"22063",0.0787,28.965,27.751,20.436,7,2019,7,"07/07/19"
"22064",0.078,27.825,26.524,20.531,7,2019,7,"07/07/19"
"22065",0.0787,29.79,28.543,20.65,7,2019,7,"07/07/19"
"22066",0.078,31.001,29.59,21.056,7,2019,7,"07/07/19"
"22067",0.078,31.23,30.167,21.199,7,2019,7,"07/07/19"
"22068",0.0773,30.646,29.515,21.127,7,2019,7,"07/07/19"
"22069",0.0773,31.97,31.382,20.96,7,2019,7,"07/07/19"
"22070",0.0773,30.9,30.596,20.817,7,2019,7,"07/07/19"
"22071",0.0766,26.5,26.329,20.103,7,2019,7,"07/07/19"
"22072",0.0766,25.137,25.234,19.389,7,2019,7,"07/07/19"
"22073",0.0758,23.881,23.93,18.937,7,2019,7,"07/07/19"
"22074",0.0758,22.681,22.729,18.533,7,2019,7,"07/07/19"
"22075",0.0751,21.939,22.25,18.152,7,2019,7,"07/07/19"
"22076",0.0751,21.294,21.294,17.915,7,2019,7,"07/07/19"
"22077",0.0744,19.698,19.579,17.748,7,2019,7,"07/07/19"
"22078",0.0744,18.057,18.295,17.463,7,2019,7,"07/07/19"
"22079",0.0744,16.915,17.796,17.177,7,2019,7,"07/07/19"
"22080",0.0744,17.653,18.485,16.939,8,2019,7,"07/08/19"
"22081",0.0736,17.796,18.604,16.749,8,2019,7,"07/08/19"
"22082",0.0736,16.225,17.082,16.606,8,2019,7,"07/08/19"
"22083",0.0736,14.888,15.963,16.392,8,2019,7,"07/08/19"
"22084",0.0736,14.074,15.581,16.082,8,2019,7,"07/08/19"
"22085",0.0736,12.871,13.762,15.796,8,2019,7,"07/08/19"
"22086",0.0729,10.834,12.001,15.485,8,2019,7,"07/08/19"
"22087",0.0729,10.932,11.977,15.247,8,2019,7,"07/08/19"
"22088",0.0729,10.761,11.589,15.127,8,2019,7,"07/08/19"
"22089",0.0729,9.879,10.687,14.936,8,2019,7,"07/08/19"
"22090",0.0729,9.336,10.394,14.745,8,2019,7,"07/08/19"
"22091",0.0729,9.188,9.854,14.601,8,2019,7,"07/08/19"
"22092",0.0729,9.46,9.903,14.481,8,2019,7,"07/08/19"
"22093",0.0722,9.854,10.222,14.409,8,2019,7,"07/08/19"
"22094",0.0722,10.956,11.053,14.409,8,2019,7,"07/08/19"
"22095",0.0722,12.678,12.944,14.553,8,2019,7,"07/08/19"
"22096",0.0722,13.93,14.194,14.625,8,2019,7,"07/08/19"
"22097",0.0722,15.103,15.031,14.745,8,2019,7,"07/08/19"
"22098",0.0722,16.534,16.439,14.936,8,2019,7,"07/08/19"
"22099",0.0722,20.507,19.984,15.199,8,2019,7,"07/08/19"
"22100",0.0722,22.729,21.509,15.557,8,2019,7,"07/08/19"
"22101",0.0722,21.39,19.984,15.796,8,2019,7,"07/08/19"
"22102",0.0722,22.824,21.246,16.058,8,2019,7,"07/08/19"
"22103",0.0722,22.106,21.294,16.296,8,2019,7,"07/08/19"
"22104",0.0722,24.195,22.705,16.725,8,2019,7,"07/08/19"
"22105",0.0722,21.939,21.461,16.892,8,2019,7,"07/08/19"
"22106",0.0722,22.992,22.705,16.939,8,2019,7,"07/08/19"
"22107",0.0722,24.629,23.905,17.391,8,2019,7,"07/08/19"
"22108",0.0722,25.695,24.847,17.986,8,2019,7,"07/08/19"
"22109",0.0722,25.647,24.484,18.533,8,2019,7,"07/08/19"
"22110",0.0722,22.992,22.393,18.39,8,2019,7,"07/08/19"
"22111",0.0715,23.689,23.641,17.915,8,2019,7,"07/08/19"
"22112",0.0715,25.987,25.55,18.485,8,2019,7,"07/08/19"
"22113",0.0715,23.689,23.521,18.057,8,2019,7,"07/08/19"
"22114",0.0715,22.13,22.034,17.748,8,2019,7,"07/08/19"
"22115",0.0707,20.984,21.103,17.225,8,2019,7,"07/08/19"
"22116",0.0707,18.604,18.081,17.058,8,2019,7,"07/08/19"
"22117",0.07,17.629,18.033,16.963,8,2019,7,"07/08/19"
"22118",0.0707,23.737,24.219,17.534,8,2019,7,"07/08/19"
"22119",0.0707,25.574,24.75,17.867,8,2019,7,"07/08/19"
"22120",0.0707,26.304,26.134,17.843,8,2019,7,"07/08/19"
"22121",0.0707,26.695,26.353,17.724,8,2019,7,"07/08/19"
"22122",0.0707,25.817,25.404,17.534,8,2019,7,"07/08/19"
"22123",0.0707,23.28,22.92,17.344,8,2019,7,"07/08/19"
"22124",0.0707,21.103,21.199,16.963,8,2019,7,"07/08/19"
"22125",0.0707,19.532,20.174,16.534,8,2019,7,"07/08/19"
"22126",0.07,17.962,18.889,16.296,8,2019,7,"07/08/19"
"22127",0.07,15.485,16.534,15.986,8,2019,7,"07/08/19"
"22128",0.07,14.337,16.153,15.7,9,2019,7,"07/09/19"
"22129",0.07,13.161,15.031,15.39,9,2019,7,"07/09/19"
"22130",0.07,11.929,14.385,15.079,9,2019,7,"07/09/19"
"22131",0.07,10.761,13.04,14.792,9,2019,7,"07/09/19"
"22132",0.0693,9.509,11.248,14.505,9,2019,7,"07/09/19"
"22133",0.07,9.583,11.005,14.29,9,2019,7,"07/09/19"
"22134",0.0693,8.965,10.271,14.098,9,2019,7,"07/09/19"
"22135",0.0693,8.17,9.706,13.906,9,2019,7,"07/09/19"
"22136",0.0693,7.695,9.213,13.714,9,2019,7,"07/09/19"
"22137",0.0693,7.444,8.792,13.546,9,2019,7,"07/09/19"
"22138",0.0693,7.444,8.319,13.425,9,2019,7,"07/09/19"
"22139",0.0693,7.091,7.82,13.305,9,2019,7,"07/09/19"
"22140",0.0686,6.813,7.318,13.185,9,2019,7,"07/09/19"
"22141",0.0686,7.444,7.82,13.112,9,2019,7,"07/09/19"
"22142",0.0686,7.92,8.319,13.064,9,2019,7,"07/09/19"
"22143",0.0686,9.287,9.534,13.064,9,2019,7,"07/09/19"
"22144",0.0686,10.932,11.029,13.233,9,2019,7,"07/09/19"
"22145",0.0686,12.268,12.461,13.377,9,2019,7,"07/09/19"
"22146",0.0686,13.69,13.738,13.57,9,2019,7,"07/09/19"
"22147",0.0686,16.963,16.63,13.858,9,2019,7,"07/09/19"
"22148",0.0686,18.081,17.629,14.17,9,2019,7,"07/09/19"
"22149",0.0686,18.985,18.485,14.481,9,2019,7,"07/09/19"
"22150",0.0686,18.985,18.343,14.768,9,2019,7,"07/09/19"
"22151",0.0686,18.247,17.891,14.864,9,2019,7,"07/09/19"
"22152",0.0686,18.889,18.414,15.031,9,2019,7,"07/09/19"
"22153",0.0678,18.461,18.224,15.151,9,2019,7,"07/09/19"
"22154",0.0686,19.912,19.603,15.342,9,2019,7,"07/09/19"
"22155",0.0686,21.342,20.722,15.724,9,2019,7,"07/09/19"
"22156",0.0686,20.365,19.603,15.915,9,2019,7,"07/09/19"
"22157",0.0686,21.819,21.509,16.106,9,2019,7,"07/09/19"
"22158",0.0686,22.633,21.987,16.701,9,2019,7,"07/09/19"
"22159",0.0686,22.968,22.321,17.011,9,2019,7,"07/09/19"
"22160",0.0686,25.162,24.75,17.415,9,2019,7,"07/09/19"
"22161",0.0686,26.598,26.402,17.843,9,2019,7,"07/09/19"
"22162",0.0686,27.284,26.989,18.033,9,2019,7,"07/09/19"
"22163",0.0686,27.998,27.505,18.2,9,2019,7,"07/09/19"
"22164",0.0686,25.793,25.817,17.748,9,2019,7,"07/09/19"
"22165",0.0686,24.653,24.968,17.201,9,2019,7,"07/09/19"
"22166",0.0678,23.497,23.545,17.011,9,2019,7,"07/09/19"
"22167",0.0678,22.896,23.16,16.63,9,2019,7,"07/09/19"
"22168",0.0678,22.489,22.633,16.487,9,2019,7,"07/09/19"
"22169",0.0678,22.298,22.393,16.344,9,2019,7,"07/09/19"
"22170",0.0671,21.557,21.604,16.129,9,2019,7,"07/09/19"
"22171",0.0671,19.46,19.651,15.843,9,2019,7,"07/09/19"
"22172",0.0671,17.962,18.461,15.485,9,2019,7,"07/09/19"
"22173",0.0664,17.629,18.224,15.199,9,2019,7,"07/09/19"
"22174",0.0671,15.819,16.534,14.96,9,2019,7,"07/09/19"
"22175",0.0664,12.292,13.834,14.649,9,2019,7,"07/09/19"
"22176",0.0664,10.883,12.243,14.29,10,2019,7,"07/10/19"
"22177",0.0664,10.271,11.637,14.026,10,2019,7,"07/10/19"
"22178",0.0664,8.841,10.443,13.786,10,2019,7,"07/10/19"
"22179",0.0664,8.643,10.075,13.57,10,2019,7,"07/10/19"
"22180",0.0657,9.386,10.198,13.425,10,2019,7,"07/10/19"
"22181",0.0657,10.345,10.858,13.329,10,2019,7,"07/10/19"
"22182",0.0657,8.941,10.296,13.233,10,2019,7,"07/10/19"
"22183",0.0657,9.188,10.124,13.064,10,2019,7,"07/10/19"
"22184",0.0657,7.015,7.87,12.896,10,2019,7,"07/10/19"
"22185",0.0657,7.015,7.594,12.727,10,2019,7,"07/10/19"
"22186",0.0657,7.167,7.67,12.606,10,2019,7,"07/10/19"
"22187",0.0657,6.331,7.116,12.485,10,2019,7,"07/10/19"
"22188",0.0649,5.949,6.687,12.34,10,2019,7,"07/10/19"
"22189",0.0649,6.102,6.687,12.243,10,2019,7,"07/10/19"
"22190",0.0649,7.419,7.67,12.219,10,2019,7,"07/10/19"
"22191",0.0649,8.469,8.643,12.268,10,2019,7,"07/10/19"
"22192",0.0649,9.386,9.632,12.316,10,2019,7,"07/10/19"
"22193",0.0649,10.467,10.663,12.389,10,2019,7,"07/10/19"
"22194",0.0649,11.54,11.613,12.534,10,2019,7,"07/10/19"
"22195",0.0649,12.968,12.92,12.703,10,2019,7,"07/10/19"
"22196",0.0649,13.762,13.594,12.896,10,2019,7,"07/10/19"
"22197",0.0649,15.414,15.079,13.064,10,2019,7,"07/10/19"
"22198",0.0649,16.463,16.129,13.305,10,2019,7,"07/10/19"
"22199",0.0649,17.51,16.868,13.594,10,2019,7,"07/10/19"
"22200",0.0649,18.438,17.796,13.858,10,2019,7,"07/10/19"
"22201",0.0649,19.627,18.699,14.242,10,2019,7,"07/10/19"
"22202",0.0649,20.674,19.865,14.553,10,2019,7,"07/10/19"
"22203",0.0649,21.461,20.65,14.912,10,2019,7,"07/10/19"
"22204",0.0649,21.581,20.865,15.151,10,2019,7,"07/10/19"
"22205",0.0649,23.208,22.226,15.629,10,2019,7,"07/10/19"
"22206",0.0649,24.171,23.016,16.082,10,2019,7,"07/10/19"
"22207",0.0649,24.774,23.472,16.534,10,2019,7,"07/10/19"
"22208",0.0649,25.21,23.954,16.892,10,2019,7,"07/10/19"
"22209",0.0649,25.21,24.026,17.058,10,2019,7,"07/10/19"
"22210",0.0649,25.331,24.195,17.106,10,2019,7,"07/10/19"
"22211",0.0649,25.089,24.171,17.106,10,2019,7,"07/10/19"
"22212",0.0649,24.871,24.146,17.034,10,2019,7,"07/10/19"
"22213",0.0649,24.098,23.448,16.82,10,2019,7,"07/10/19"
"22214",0.0642,23.4,23.088,16.534,10,2019,7,"07/10/19"
"22215",0.0642,23.352,23.304,16.344,10,2019,7,"07/10/19"
"22216",0.0642,22.8,22.609,16.153,10,2019,7,"07/10/19"
"22217",0.0642,22.011,21.987,15.891,10,2019,7,"07/10/19"
"22218",0.0635,20.77,20.889,15.605,10,2019,7,"07/10/19"
"22219",0.0635,19.793,20.031,15.318,10,2019,7,"07/10/19"
"22220",0.0635,18.414,18.818,15.031,10,2019,7,"07/10/19"
"22221",0.0635,16.868,17.32,14.721,10,2019,7,"07/10/19"
"22222",0.0628,16.034,16.606,14.433,10,2019,7,"07/10/19"
"22223",0.0628,15.223,15.748,14.17,10,2019,7,"07/10/19"
"22224",0.0628,14.266,14.792,13.93,11,2019,7,"07/11/19"
"22225",0.0628,13.954,14.601,13.714,11,2019,7,"07/11/19"
"22226",0.0628,11.2,12.219,13.522,11,2019,7,"07/11/19"
"22227",0.0628,10.198,10.956,13.257,11,2019,7,"07/11/19"
"22228",0.062,9.163,9.952,13.04,11,2019,7,"07/11/19"
"22229",0.062,10.124,11.078,12.896,11,2019,7,"07/11/19"
"22230",0.062,10.026,10.736,12.775,11,2019,7,"07/11/19"
"22231",0.062,8.891,9.583,12.654,11,2019,7,"07/11/19"
"22232",0.062,8.245,9.238,12.461,11,2019,7,"07/11/19"
"22233",0.062,9.977,10.443,12.389,11,2019,7,"07/11/19"
"22234",0.062,9.262,9.952,12.34,11,2019,7,"07/11/19"
"22235",0.062,10.124,10.663,12.268,11,2019,7,"07/11/19"
"22236",0.062,9.903,10.712,12.219,11,2019,7,"07/11/19"
"22237",0.062,9.238,10.051,12.147,11,2019,7,"07/11/19"
"22238",0.0613,9.558,10.198,12.098,11,2019,7,"07/11/19"
"22239",0.0613,10.834,11.346,12.098,11,2019,7,"07/11/19"
"22240",0.0613,12.437,12.992,12.195,11,2019,7,"07/11/19"
"22241",0.0613,13.69,14.242,12.316,11,2019,7,"07/11/19"
"22242",0.0613,14.96,15.151,12.558,11,2019,7,"07/11/19"
"22243",0.0613,17.344,17.201,12.799,11,2019,7,"07/11/19"
"22244",0.0613,20.198,19.365,13.112,11,2019,7,"07/11/19"
"22245",0.0613,21.676,20.579,13.618,11,2019,7,"07/11/19"
"22246",0.0613,23.4,21.795,14.098,11,2019,7,"07/11/19"
"22247",0.0613,22.633,21.151,14.481,11,2019,7,"07/11/19"
"22248",0.0613,23.112,21.628,14.649,11,2019,7,"07/11/19"
"22249",0.062,24.653,22.968,15.055,11,2019,7,"07/11/19"
"22250",0.0613,24.484,23.016,15.461,11,2019,7,"07/11/19"
"22251",0.062,24.532,23.256,15.724,11,2019,7,"07/11/19"
"22252",0.062,23.881,22.872,15.915,11,2019,7,"07/11/19"
"22253",0.062,23.569,22.513,16.034,11,2019,7,"07/11/19"
"22254",0.062,25.258,23.978,16.392,11,2019,7,"07/11/19"
"22255",0.062,25.623,24.339,16.796,11,2019,7,"07/11/19"
"22256",0.062,25.768,24.653,17.058,11,2019,7,"07/11/19"
"22257",0.0613,26.085,24.895,17.344,11,2019,7,"07/11/19"
"22258",0.0613,26.109,24.823,17.415,11,2019,7,"07/11/19"
"22259",0.0613,22.13,21.485,17.058,11,2019,7,"07/11/19"
"22260",0.0606,18.152,17.843,16.201,11,2019,7,"07/11/19"
"22261",0.0598,15.676,15.103,15.772,11,2019,7,"07/11/19"
"22262",0.0598,15.031,14.697,15.557,11,2019,7,"07/11/19"
"22263",0.0598,17.558,17.011,15.652,11,2019,7,"07/11/19"
"22264",0.0598,16.415,15.843,15.819,11,2019,7,"07/11/19"
"22265",0.0606,15.748,15.533,15.509,11,2019,7,"07/11/19"
"22266",0.0606,16.701,16.63,15.294,11,2019,7,"07/11/19"
"22267",0.0606,16.368,16.749,15.127,11,2019,7,"07/11/19"
"22268",0.0606,15.676,15.891,14.864,11,2019,7,"07/11/19"
"22269",0.0606,14.936,15.031,14.721,11,2019,7,"07/11/19"
"22270",0.0606,14.697,15.008,14.553,11,2019,7,"07/11/19"
"22271",0.0598,14.194,14.361,14.409,11,2019,7,"07/11/19"
"22272",0.0598,12.678,12.654,14.242,12,2019,7,"07/12/19"
"22273",0.0606,12.074,11.953,14.026,12,2019,7,"07/12/19"
"22274",0.0606,11.807,11.904,13.81,12,2019,7,"07/12/19"
"22275",0.0606,11.88,12.025,13.618,12,2019,7,"07/12/19"
"22276",0.0613,10.956,11.2,13.425,12,2019,7,"07/12/19"
"22277",0.0613,10.638,10.956,13.209,12,2019,7,"07/12/19"
"22278",0.0613,9.854,10.247,12.968,12,2019,7,"07/12/19"
"22279",0.0613,7.67,8.27,12.727,12,2019,7,"07/12/19"
"22280",0.062,7.995,8.494,12.485,12,2019,7,"07/12/19"
"22281",0.0613,6.914,8.07,12.268,12,2019,7,"07/12/19"
"22282",0.0613,6.255,6.94,12.074,12,2019,7,"07/12/19"
"22283",0.0613,6.153,6.636,11.88,12,2019,7,"07/12/19"
"22284",0.062,6.965,7.015,11.783,12,2019,7,"07/12/19"
"22285",0.062,8.02,7.97,11.832,12,2019,7,"07/12/19"
"22286",0.0613,8.866,8.717,11.953,12,2019,7,"07/12/19"
"22287",0.062,9.608,9.509,12.05,12,2019,7,"07/12/19"
"22288",0.062,9.854,9.78,12.122,12,2019,7,"07/12/19"
"22289",0.062,11.053,10.98,12.243,12,2019,7,"07/12/19"
"22290",0.062,12.219,12.292,12.461,12,2019,7,"07/12/19"
"22291",0.062,14.29,14.242,12.775,12,2019,7,"07/12/19"
"22292",0.062,14.146,14.074,13.04,12,2019,7,"07/12/19"
"22293",0.062,14.098,14.146,13.233,12,2019,7,"07/12/19"
"22294",0.062,14.194,14.218,13.305,12,2019,7,"07/12/19"
"22295",0.062,14.314,14.337,13.329,12,2019,7,"07/12/19"
"22296",0.062,14.888,14.792,13.425,12,2019,7,"07/12/19"
"22297",0.062,16.058,15.939,13.642,12,2019,7,"07/12/19"
"22298",0.062,16.034,15.7,13.882,12,2019,7,"07/12/19"
"22299",0.062,15.915,15.581,13.954,12,2019,7,"07/12/19"
"22300",0.062,15.891,15.652,13.882,12,2019,7,"07/12/19"
"22301",0.062,16.368,16.153,13.906,12,2019,7,"07/12/19"
"22302",0.0628,17.32,17.13,14.026,12,2019,7,"07/12/19"
"22303",0.0628,18.152,17.891,14.266,12,2019,7,"07/12/19"
"22304",0.0628,18.557,18.414,14.505,12,2019,7,"07/12/19"
"22305",0.0628,18.295,18.105,14.625,12,2019,7,"07/12/19"
"22306",0.0628,17.748,17.629,14.625,12,2019,7,"07/12/19"
"22307",0.0628,17.915,18.01,14.481,12,2019,7,"07/12/19"
"22308",0.0628,19.603,19.722,14.625,12,2019,7,"07/12/19"
"22309",0.0628,20.317,20.031,15.031,12,2019,7,"07/12/19"
"22310",0.0628,19.508,19.175,15.151,12,2019,7,"07/12/19"
"22311",0.0628,18.39,18.224,14.96,12,2019,7,"07/12/19"
"22312",0.0628,17.653,17.51,14.745,12,2019,7,"07/12/19"
"22313",0.0628,16.606,16.63,14.505,12,2019,7,"07/12/19"
"22314",0.0628,16.058,16.249,14.218,12,2019,7,"07/12/19"
"22315",0.0628,15.676,15.891,14.002,12,2019,7,"07/12/19"
"22316",0.0628,15.247,15.509,13.786,12,2019,7,"07/12/19"
"22317",0.062,14.553,14.864,13.618,12,2019,7,"07/12/19"
"22318",0.062,13.594,14.05,13.425,12,2019,7,"07/12/19"
"22319",0.062,13.305,13.762,13.257,12,2019,7,"07/12/19"
"22320",0.062,12.992,13.353,13.112,13,2019,7,"07/13/19"
"22321",0.062,12.703,13.04,12.968,13,2019,7,"07/13/19"
"22322",0.062,12.509,12.823,12.871,13,2019,7,"07/13/19"
"22323",0.062,12.316,12.582,12.775,13,2019,7,"07/13/19"
"22324",0.062,11.832,12.147,12.678,13,2019,7,"07/13/19"
"22325",0.062,11.71,11.953,12.582,13,2019,7,"07/13/19"
"22326",0.062,11.467,11.686,12.509,13,2019,7,"07/13/19"
"22327",0.062,11.54,11.71,12.437,13,2019,7,"07/13/19"
"22328",0.0613,10.394,10.296,12.389,13,2019,7,"07/13/19"
"22329",0.0613,9.78,9.583,12.34,13,2019,7,"07/13/19"
"22330",0.0613,9.534,9.287,12.268,13,2019,7,"07/13/19"
"22331",0.0613,9.361,9.163,12.171,13,2019,7,"07/13/19"
"22332",0.0613,9.238,9.064,12.098,13,2019,7,"07/13/19"
"22333",0.062,9.41,9.163,12.05,13,2019,7,"07/13/19"
"22334",0.062,9.558,9.312,12.001,13,2019,7,"07/13/19"
"22335",0.062,10.026,9.682,12.001,13,2019,7,"07/13/19"
"22336",0.062,10.858,10.418,12.122,13,2019,7,"07/13/19"
"22337",0.062,11.516,10.932,12.292,13,2019,7,"07/13/19"
"22338",0.0628,11.613,11.053,12.437,13,2019,7,"07/13/19"
"22339",0.0628,11.929,11.419,12.534,13,2019,7,"07/13/19"
"22340",0.0635,12.606,12.098,12.654,13,2019,7,"07/13/19"
"22341",0.0628,12.871,12.364,12.823,13,2019,7,"07/13/19"
"22342",0.0635,13.449,12.992,12.992,13,2019,7,"07/13/19"
"22343",0.0635,12.751,12.219,13.112,13,2019,7,"07/13/19"
"22344",0.0628,12.437,11.88,12.968,13,2019,7,"07/13/19"
"22345",0.0628,11.88,11.297,12.871,13,2019,7,"07/13/19"
"22346",0.0635,12.098,11.734,12.896,13,2019,7,"07/13/19"
"22347",0.0635,13.425,13.064,13.04,13,2019,7,"07/13/19"
"22348",0.0642,16.225,15.39,13.57,13,2019,7,"07/13/19"
"22349",0.0649,18.937,17.653,14.385,13,2019,7,"07/13/19"
"22350",0.0649,20.007,18.675,15.151,13,2019,7,"07/13/19"
"22351",0.0657,19.936,19.032,15.557,13,2019,7,"07/13/19"
"22352",0.0664,21.676,20.865,16.034,13,2019,7,"07/13/19"
"22353",0.0664,21.103,20.293,16.463,13,2019,7,"07/13/19"
"22354",0.0664,22.417,21.676,16.534,13,2019,7,"07/13/19"
"22355",0.0664,22.992,22.13,16.701,13,2019,7,"07/13/19"
"22356",0.0664,22.226,21.294,16.677,13,2019,7,"07/13/19"
"22357",0.0664,21.963,21.294,16.415,13,2019,7,"07/13/19"
"22358",0.0664,22.082,21.318,16.272,13,2019,7,"07/13/19"
"22359",0.0664,21.294,20.507,16.106,13,2019,7,"07/13/19"
"22360",0.0664,20.698,20.269,15.843,13,2019,7,"07/13/19"
"22361",0.0664,20.698,20.365,15.581,13,2019,7,"07/13/19"
"22362",0.0664,18.747,18.699,15.318,13,2019,7,"07/13/19"
"22363",0.0664,17.225,17.296,15.055,13,2019,7,"07/13/19"
"22364",0.0657,15.939,16.082,14.697,13,2019,7,"07/13/19"
"22365",0.0657,15.366,15.581,14.361,13,2019,7,"07/13/19"
"22366",0.0657,14.721,14.936,14.098,13,2019,7,"07/13/19"
"22367",0.0657,13.425,13.473,13.882,13,2019,7,"07/13/19"
"22368",0.0657,12.654,12.63,13.69,14,2019,7,"07/14/19"
"22369",0.0649,11.929,12.025,13.522,14,2019,7,"07/14/19"
"22370",0.0649,11.662,11.662,13.377,14,2019,7,"07/14/19"
"22371",0.0657,11.613,11.613,13.209,14,2019,7,"07/14/19"
"22372",0.0649,11.175,11.224,13.04,14,2019,7,"07/14/19"
"22373",0.0657,9.977,10.222,12.847,14,2019,7,"07/14/19"
"22374",0.0649,9.41,10.124,12.63,14,2019,7,"07/14/19"
"22375",0.0657,9.114,9.682,12.437,14,2019,7,"07/14/19"
"22376",0.0657,9.089,9.336,12.268,14,2019,7,"07/14/19"
"22377",0.0649,8.792,8.965,12.171,14,2019,7,"07/14/19"
"22378",0.0657,7.87,8.22,12.05,14,2019,7,"07/14/19"
"22379",0.0649,8.568,8.817,11.904,14,2019,7,"07/14/19"
"22380",0.0649,8.195,8.494,11.832,14,2019,7,"07/14/19"
"22381",0.0657,8.369,8.394,11.783,14,2019,7,"07/14/19"
"22382",0.0649,9.361,9.509,11.759,14,2019,7,"07/14/19"
"22383",0.0649,9.756,9.731,11.759,14,2019,7,"07/14/19"
"22384",0.0649,10.271,10.149,11.783,14,2019,7,"07/14/19"
"22385",0.0657,11.297,11.297,11.856,14,2019,7,"07/14/19"
"22386",0.0649,12.292,11.977,11.977,14,2019,7,"07/14/19"
"22387",0.0649,16.225,15.509,12.268,14,2019,7,"07/14/19"
"22388",0.0649,19.032,17.772,12.727,14,2019,7,"07/14/19"
"22389",0.0649,21.008,18.889,13.305,14,2019,7,"07/14/19"
"22390",0.0657,21.127,18.794,13.69,14,2019,7,"07/14/19"
"22391",0.0657,22.489,19.651,14.098,14,2019,7,"07/14/19"
"22392",0.0657,22.681,20.007,14.505,14,2019,7,"07/14/19"
"22393",0.0657,23.304,20.722,14.912,14,2019,7,"07/14/19"
"22394",0.0657,23.136,21.079,15.318,14,2019,7,"07/14/19"
"22395",0.0664,23.136,21.461,15.748,14,2019,7,"07/14/19"
"22396",0.0664,23.328,21.819,16.249,14,2019,7,"07/14/19"
"22397",0.0664,23.28,21.795,16.63,14,2019,7,"07/14/19"
"22398",0.0664,23.545,21.915,16.939,14,2019,7,"07/14/19"
"22399",0.0664,24.002,22.25,17.225,14,2019,7,"07/14/19"
"22400",0.0664,24.267,22.753,17.534,14,2019,7,"07/14/19"
"22401",0.0664,24.75,23.112,17.677,14,2019,7,"07/14/19"
"22402",0.0664,24.557,23.064,17.653,14,2019,7,"07/14/19"
"22403",0.0664,24.75,23.376,17.653,14,2019,7,"07/14/19"
"22404",0.0664,25.065,23.713,17.629,14,2019,7,"07/14/19"
"22405",0.0664,25.55,24.219,17.629,14,2019,7,"07/14/19"
"22406",0.0664,24.195,23.328,17.463,14,2019,7,"07/14/19"
"22407",0.0657,21.915,20.913,17.011,14,2019,7,"07/14/19"
"22408",0.0657,18.366,18.033,16.32,14,2019,7,"07/14/19"
"22409",0.0649,18.033,17.962,15.796,14,2019,7,"07/14/19"
"22410",0.0649,18.152,18.224,15.485,14,2019,7,"07/14/19"
"22411",0.0649,17.653,17.796,15.199,14,2019,7,"07/14/19"
"22412",0.0649,16.082,16.392,14.888,14,2019,7,"07/14/19"
"22413",0.0642,14.721,15.151,14.553,14,2019,7,"07/14/19"
"22414",0.0642,14.002,14.433,14.218,14,2019,7,"07/14/19"
"22415",0.0642,13.401,13.834,13.954,14,2019,7,"07/14/19"
"22416",0.0642,13.281,13.666,13.786,15,2019,7,"07/15/19"
"22417",0.0642,13.016,13.209,13.666,15,2019,7,"07/15/19"
"22418",0.0642,12.413,12.606,13.546,15,2019,7,"07/15/19"
"22419",0.0635,11.516,11.929,13.377,15,2019,7,"07/15/19"
"22420",0.0635,10.883,11.297,13.137,15,2019,7,"07/15/19"
"22421",0.0635,10.785,11.053,12.968,15,2019,7,"07/15/19"
"22422",0.0635,10.492,10.736,12.847,15,2019,7,"07/15/19"
"22423",0.0635,9.78,9.952,12.703,15,2019,7,"07/15/19"
"22424",0.0635,8.817,9.114,12.509,15,2019,7,"07/15/19"
"22425",0.0635,7.393,7.77,12.316,15,2019,7,"07/15/19"
"22426",0.0635,5.796,6.204,12.074,15,2019,7,"07/15/19"
"22427",0.0635,5.102,5.385,11.856,15,2019,7,"07/15/19"
"22428",0.0635,5.024,5.128,11.686,15,2019,7,"07/15/19"
"22429",0.0628,5.231,5.308,11.589,15,2019,7,"07/15/19"
